,CNTY_FIPS,STATE_FIPS,COUNTY_NAME,STATE_NAME,05/24/2020
691,129,20,Morton,Kansas,28.0
692,131,20,Nemaha,Kansas,49.0
693,133,20,Neosho,Kansas,25.0
694,135,20,Ness,Kansas,50.0
695,137,20,Norton,Kansas,25.0
696,141,20,Osborne,Kansas,25.0
697,143,20,Ottawa,Kansas,25.0
698,147,20,Phillips,Kansas,25.0
699,149,20,Pottawatomie,Kansas,50.0
700,151,20,Pratt,Kansas,35.0
701,155,20,Reno,Kansas,200.0
702,157,20,Republic,Kansas,25.0
703,161,20,Riley,Kansas,163.0
704,167,20,Russell,Kansas,25.0
705,169,20,Saline,Kansas,392.0
706,171,20,Scott,Kansas,25.0
707,173,20,Sedgwick,Kansas,2576.0
708,175,20,Seward,Kansas,69.0
709,177,20,Shawnee,Kansas,964.0
710,179,20,Sheridan,Kansas,18.0
711,181,20,Sherman,Kansas,25.0
712,183,20,Smith,Kansas,25.0
713,195,20,Trego,Kansas,25.0
714,201,20,Washington,Kansas,25.0
715,203,20,Wichita,Kansas,25.0
716,205,20,Wilson,Kansas,40.0
717,209,20,Wyandotte,Kansas,1336.0
718,3,21,Allen,Kentucky,25.0
719,9,21,Barren,Kentucky,180.0
720,13,21,Bell,Kentucky,216.0
721,15,21,Boone,Kentucky,231.0
722,17,21,Bourbon,Kentucky,58.0
723,19,21,Boyd,Kentucky,455.0
724,21,21,Boyle,Kentucky,197.0
725,25,21,Breathitt,Kentucky,55.0
726,27,21,Breckinridge,Kentucky,25.0
727,33,21,Caldwell,Kentucky,25.0
728,35,21,Calloway,Kentucky,152.0
729,37,21,Campbell,Kentucky,178.0
730,41,21,Carroll,Kentucky,25.0
731,45,21,Casey,Kentucky,24.0
732,47,21,Christian,Kentucky,194.0
733,49,21,Clark,Kentucky,54.0
734,51,21,Clay,Kentucky,49.0
735,53,21,Clinton,Kentucky,42.0
736,55,21,Crittenden,Kentucky,48.0
737,57,21,Cumberland,Kentucky,25.0
738,59,21,Daviess,Kentucky,447.0
739,65,21,Estill,Kentucky,25.0
740,67,21,Fayette,Kentucky,1134.0
741,69,21,Fleming,Kentucky,25.0
742,71,21,Floyd,Kentucky,224.0
743,73,21,Franklin,Kentucky,173.0
744,81,21,Grant,Kentucky,25.0
745,83,21,Graves,Kentucky,107.0
746,85,21,Grayson,Kentucky,75.0
747,87,21,Green,Kentucky,35.0
748,93,21,Hardin,Kentucky,285.0
749,95,21,Harlan,Kentucky,150.0
750,97,21,Harrison,Kentucky,61.0
751,99,21,Hart,Kentucky,25.0
752,101,21,Henderson,Kentucky,192.0
753,107,21,Hopkins,Kentucky,410.0
754,111,21,Jefferson,Kentucky,1937.0
755,115,21,Johnson,Kentucky,72.0
756,117,21,Kenton,Kentucky,459.0
757,235,21,Whitley,Kentucky,273.0
758,121,21,Knox,Kentucky,25.0
759,125,21,Laurel,Kentucky,150.0
760,127,21,Lawrence,Kentucky,90.0
761,131,21,Leslie,Kentucky,25.0
762,133,21,Letcher,Kentucky,90.0
763,137,21,Lincoln,Kentucky,25.0
764,139,21,Livingston,Kentucky,25.0
765,141,21,Logan,Kentucky,75.0
766,145,21,McCracken,Kentucky,708.0
767,151,21,Madison,Kentucky,130.0
768,155,21,Marion,Kentucky,75.0
769,157,21,Marshall,Kentucky,25.0
770,161,21,Mason,Kentucky,100.0
771,167,21,Mercer,Kentucky,25.0
772,171,21,Monroe,Kentucky,49.0
773,173,21,Montgomery,Kentucky,42.0
774,175,21,Morgan,Kentucky,25.0
775,177,21,Muhlenberg,Kentucky,90.0
776,179,21,Nelson,Kentucky,40.0
777,183,21,Ohio,Kentucky,25.0
778,185,21,Oldham,Kentucky,90.0
779,193,21,Perry,Kentucky,358.0
780,195,21,Pike,Kentucky,453.0
781,199,21,Pulaski,Kentucky,283.0
782,203,21,Rockcastle,Kentucky,26.0
783,205,21,Rowan,Kentucky,149.0
784,207,21,Russell,Kentucky,25.0
785,209,21,Scott,Kentucky,75.0
786,211,21,Shelby,Kentucky,70.0
787,213,21,Simpson,Kentucky,25.0
788,217,21,Taylor,Kentucky,90.0
789,221,21,Trigg,Kentucky,25.0
790,225,21,Union,Kentucky,25.0
791,227,21,Warren,Kentucky,548.0
792,231,21,Wayne,Kentucky,25.0
793,239,21,Woodford,Kentucky,25.0
794,1,22,Acadia,Louisiana,140.0
795,3,22,Allen,Louisiana,109.0
796,5,22,Ascension,Louisiana,78.0
797,7,22,Assumption,Louisiana,15.0
798,9,22,Avoyelles,Louisiana,76.0
799,11,22,Beauregard,Louisiana,60.0
800,13,22,Bienville,Louisiana,21.0
801,15,22,Bossier,Louisiana,166.0
802,19,22,Calcasieu,Louisiana,776.0
803,21,22,Caldwell,Louisiana,87.0
804,23,22,Cameron,Louisiana,49.0
805,27,22,Claiborne,Louisiana,47.0
806,31,22,De Soto,Louisiana,34.0
807,33,22,East Baton Rouge,Louisiana,1914.0
808,35,22,East Carroll,Louisiana,23.0
809,37,22,East Feliciana,Louisiana,299.0
810,39,22,Evangeline,Louisiana,285.0
811,41,22,Franklin,Louisiana,37.0
812,45,22,Iberia,Louisiana,126.0
813,49,22,Jackson,Louisiana,25.0
814,51,22,Jefferson,Louisiana,1863.0
815,53,22,Jefferson Davis,Louisiana,49.0
816,55,22,Lafayette,Louisiana,839.0
817,57,22,Lafourche,Louisiana,240.0
818,59,22,La Salle,Louisiana,81.0
819,61,22,Lincoln,Louisiana,165.0
820,67,22,Morehouse,Louisiana,49.0
821,69,22,Natchitoches,Louisiana,96.0
822,71,22,Orleans,Louisiana,1321.0
823,73,22,Ouachita,Louisiana,921.0
824,77,22,Pointe Coupee,Louisiana,26.0
825,79,22,Rapides,Louisiana,675.0
826,83,22,Richland,Louisiana,63.0
827,85,22,Sabine,Louisiana,48.0
828,89,22,St. Charles,Louisiana,59.0
829,93,22,St. James,Louisiana,25.0
830,97,22,St. Landry,Louisiana,197.0
831,101,22,St. Mary,Louisiana,164.0
832,103,22,St. Tammany,Louisiana,828.0
833,105,22,Tangipahoa,Louisiana,354.0
834,109,22,Terrebonne,Louisiana,507.0
835,111,22,Union,Louisiana,15.0
836,113,22,Vermilion,Louisiana,95.0
837,115,22,Vernon,Louisiana,60.0
838,117,22,Washington,Louisiana,92.0
839,119,22,Webster,Louisiana,219.0
840,123,22,West Carroll,Louisiana,30.0
841,125,22,West Feliciana,Louisiana,25.0
842,127,22,Winn,Louisiana,60.0
843,1,23,Androscoggin,Maine,483.0
844,3,23,Aroostook,Maine,228.0
845,5,23,Cumberland,Maine,921.0
846,7,23,Franklin,Maine,70.0
847,9,23,Hancock,Maine,114.0
848,13,23,Knox,Maine,99.0
849,15,23,Lincoln,Maine,25.0
850,17,23,Oxford,Maine,75.0
851,19,23,Penobscot,Maine,573.0
852,21,23,Piscataquis,Maine,50.0
853,25,23,Somerset,Maine,50.0
854,27,23,Waldo,Maine,25.0
855,29,23,Washington,Maine,50.0
856,31,23,York,Maine,229.0
857,1,24,Allegany,Maryland,191.0
858,3,24,Anne Arundel,Maryland,634.0
859,5,24,Baltimore County,Maryland,1004.0
860,9,24,Calvert,Maryland,73.0
861,13,24,Carroll,Maryland,161.0
862,15,24,Cecil,Maryland,75.0
863,17,24,Charles,Maryland,99.0
864,21,24,Frederick,Maryland,269.0
865,23,24,Garrett,Maryland,26.0
866,25,24,Harford,Maryland,243.0
867,27,24,Howard,Maryland,225.0
868,29,24,Kent,Maryland,12.0
869,31,24,Montgomery,Maryland,1038.0
870,33,24,Prince George's,Maryland,661.0
871,37,24,St. Mary's,Maryland,93.0
872,41,24,Talbot,Maryland,97.0
873,43,24,Washington,Maryland,237.0
874,45,24,Wicomico,Maryland,266.0
875,47,24,Worcester,Maryland,40.0
876,1,25,Barnstable,Massachusetts,354.0
877,3,25,Berkshire,Massachusetts,323.0
878,5,25,Bristol,Massachusetts,811.0
879,7,25,Dukes,Massachusetts,25.0
880,9,25,Essex,Massachusetts,991.0
881,11,25,Franklin,Massachusetts,89.0
882,13,25,Hampden,Massachusetts,1344.0
883,19,25,Nantucket,Massachusetts,14.0
884,21,25,Norfolk,Massachusetts,768.0
885,23,25,Plymouth,Massachusetts,628.0
886,25,25,Suffolk,Massachusetts,4692.0
887,27,25,Worcester,Massachusetts,1400.0
888,5,26,Allegan,Michigan,25.0
889,7,26,Alpena,Michigan,124.0
890,11,26,Arenac,Michigan,25.0
891,15,26,Barry,Michigan,25.0
892,17,26,Bay,Michigan,356.0
893,19,26,Benzie,Michigan,8.0
894,21,26,Berrien,Michigan,259.0
895,23,26,Branch,Michigan,71.0
896,25,26,Calhoun,Michigan,532.0
897,27,26,Cass,Michigan,25.0
898,33,26,Chippewa,Michigan,82.0
899,35,26,Clare,Michigan,49.0
900,37,26,Clinton,Michigan,25.0
901,39,26,Crawford,Michigan,71.0
902,41,26,Delta,Michigan,25.0
903,43,26,Dickinson,Michigan,66.0
904,45,26,Eaton,Michigan,45.0
905,47,26,Emmet,Michigan,202.0
906,49,26,Genesee,Michigan,1125.0
907,51,26,Gladwin,Michigan,25.0
908,53,26,Gogebic,Michigan,25.0
909,55,26,Grand Traverse,Michigan,425.0
910,57,26,Gratiot,Michigan,67.0
911,59,26,Hillsdale,Michigan,65.0
912,61,26,Houghton,Michigan,36.0
913,63,26,Huron,Michigan,73.0
914,65,26,Ingham,Michigan,883.0
915,67,26,Ionia,Michigan,22.0
916,69,26,Iosco,Michigan,47.0
917,71,26,Iron,Michigan,25.0
918,73,26,Isabella,Michigan,118.0
919,75,26,Jackson,Michigan,325.0
920,77,26,Kalamazoo,Michigan,806.0
921,81,26,Kent,Michigan,1335.0
922,117,26,Montcalm,Michigan,126.0
923,87,26,Lapeer,Michigan,183.0
924,91,26,Lenawee,Michigan,113.0
925,93,26,Livingston,Michigan,107.0
926,99,26,Macomb,Michigan,1017.0
927,101,26,Manistee,Michigan,45.0
928,103,26,Marquette,Michigan,179.0
929,105,26,Mason,Michigan,45.0
930,107,26,Mecosta,Michigan,49.0
931,111,26,Midland,Michigan,308.0
932,115,26,Monroe,Michigan,217.0
933,121,26,Muskegon,Michigan,196.0
934,123,26,Newaygo,Michigan,25.0
935,125,26,Oakland,Michigan,4009.0
936,129,26,Ogemaw,Michigan,88.0
937,133,26,Osceola,Michigan,25.0
938,137,26,Otsego,Michigan,46.0
939,139,26,Ottawa,Michigan,309.0
940,145,26,Saginaw,Michigan,578.0
941,147,26,St. Clair,Michigan,375.0
942,149,26,St. Joseph,Michigan,144.0
943,151,26,Sanilac,Michigan,65.0
944,153,26,Schoolcraft,Michigan,12.0
945,155,26,Shiawassee,Michigan,107.0
946,157,26,Tuscola,Michigan,50.0
947,159,26,Van Buren,Michigan,74.0
948,161,26,Washtenaw,Michigan,1729.0
949,163,26,Wayne,Michigan,5420.0
950,165,26,Wexford,Michigan,49.0
951,1,27,Aitkin,Minnesota,25.0
952,3,27,Anoka,Minnesota,546.0
953,5,27,Becker,Minnesota,87.0
954,7,27,Beltrami,Minnesota,118.0
955,29,27,Clearwater,Minnesota,23.0
956,11,27,Big Stone,Minnesota,40.0
957,13,27,Blue Earth,Minnesota,272.0
958,15,27,Brown,Minnesota,78.0
959,17,27,Carlton,Minnesota,105.0
960,19,27,Carver,Minnesota,109.0
961,21,27,Cass,Minnesota,5.0
962,23,27,Chippewa,Minnesota,30.0
963,25,27,Chisago,Minnesota,61.0
964,33,27,Cottonwood,Minnesota,26.0
965,35,27,Crow Wing,Minnesota,204.0
966,37,27,Dakota,Minnesota,207.0
967,41,27,Douglas,Minnesota,127.0
968,43,27,Faribault,Minnesota,43.0
969,47,27,Freeborn,Minnesota,159.0
970,49,27,Goodhue,Minnesota,65.0
971,51,27,Grant,Minnesota,10.0
